,_id,cat,description,name,purchases_Y15/M08,purchases_Y15/M09,purchases_Y15/M10,purchases_Y15/M11
414,0101-000786-0009170-0067,"[""uncategorised""]","A super hot body con mini dress featuring tribal print ""hourglass"" body and sleeve insets. Three quarter sleeves.
			Slip on
			97% polyester, 3% spandex
			Machine wash
			Model wears size Small
			Made in the U.S.A.
			STYLE: 0101-000786-0009170",Burgundy Tribal Hourglass Body Con Mini,0.0,0.0,0.0,0.0
415,0408-001338-0009011-0048,"[""girls"",""dresses"",""jumpsuits-and-rompers""]","Relax or play in the warm sunshine in this cute woven romper. Designed with a light blue and pink tribal pattern. Buttons down the front and complete with a caged back opening.
			Approx. 2 in. inseam
			100% polyester
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0408-001338-0009011",Sky Blue Tribal Lattice Romper,1.0,1.0,1.0,1.0
416,0248-000124-0001312-0001,"[""uncategorised""]","A slub jersey knit tee with a chest pocket. V-neck, interior tribal print trim.
			60% cotton, 40% polyester
			Machine washable
			Model wears size Medium
			Imported
			STYLE: 0248-000124-0001312",Chest Pocket Slub Tee,0.0,0.0,0.0,0.0
417,0303-001667-0002600-0001,"[""guys"",""shorts-and-swim"",""flat-front-shorts""]","Spring is right around the corner, be ready in this sturdy woven short complete with an adjustable web belt. Contains 4 pockets and standard waist construction.
			Adjustable belt
			100% cotton
			Approx. 11 in. inseam
			Machine wash 
			Model wears size 32
			Imported
			STYLE: 0303-001667-0002600",Black Belted Short,0.0,0.0,0.0,0.0
418,7995-001560-0004570-0046,"[""plus"",""plus-sweatshirts-and-hoodies""]","Proudly show off your school's team in this warm sweatshirt. Made of French terry knit and designed with a color block build, the team logo at the chest and the team name across the back. 
			rue+ Collection
			61% cotton, 39% polyester
			Machine wash 
			Model wears size 1X
			Imported
			Officially licensed collegiate product
			STYLE: 7995-001560-0004570",Plus University of Illinois Blocked Sweatshirt,0.0,0.0,0.0,0.0
419,0013-001110-0002231-0001,"[""girls"",""tank-tops"",""casual""]","This soft brushed tank top features a cross design.
			92% polyester, 8% spandex
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0013-001110-0002231",Black Crosses Brushed Tank,115.0,115.0,115.0,115.0
420,7995-001560-0004561-0049,"[""plus"",""plus-sweatshirts-and-hoodies""]","Proudly show off your school's team in this warm sweatshirt. Made of French terry knit and designed with a color block build, the team logo at the chest and the team name across the back. 
			rue+ Collection
			61% cotton, 39% polyester
			Machine wash 
			Model wears size 1X
			Imported
			Officially licensed collegiate product
			STYLE: 7995-001560-0004561",Plus University Of Kentucky Blocked Sweatshirt,30.0,30.0,30.0,30.0
421,0079-001110-0003956-0004,"[""girls"",""leggings"",""printed-leggings""]","A softness that can't be beat, this brushed legging provides style and comfort. Made with black knit, featuring ""Brooklyn"" printed down the left leg and a wide, elastic waistband.
			Elastic waistband
			Approx. 7 in. leg opening
			Approx. 28 in. inseam
			92% polyester, 8% spandex
			Machine wash 
			Model wears size S/M
			Imported
			STYLE: 0079-001110-0003956",Brooklyn Brushed Legging,236.0,236.0,236.0,236.0
422,0021-001110-0002887-0084,"[""girls"",""sweaters""]","Stand up to the elements in style with this cute sweater. Not quite a hoodie but designed with a drawstring, funnel neck that you can adjust when the wind blows. Throw it over tees for an extra layer of warmth.
			Drawstring funnel neck
			Kangaroo pouch pocket
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0021-001110-0002887",Marled Peach Funnel Drawstring Sweater,98.0,98.0,98.0,98.0
423,0383-000075-0000025-0009,"[""accessories"",""beauty"",""hair-care""]","Tame that mane with this cute and portable paddle brush. Lightweight and made with iridescent plastic, featuring ""Born To Sparkle"" printed on the back.
			Ball-tipped bristles
			Flexible cushion back 
			Approx. 8.5 in. long x 3 in. wide
			Imported
			STYLE: 0383-000075-0000025",Born To Sparkle Paddle Brush,46.0,46.0,46.0,46.0
424,0005-000249-0008088-0010,"[""girls"",""jackets-and-coats"",""parkas-and-puffer-jackets""]","Have the last laugh in the face of Mother Nature with this cute puffer coat. Shown in white, it's designed with a quilted outer shell, a detachable faux fur trimmed hood and ribbed knit trim. Staying warm has never looked so good.
			Detachable hood
			4 zip pockets
			Shell: 100% polyester; Backing: PU coating; Lining/Filler/Rib knit: 100% polyester; Faux fur; 60% acrylic, 40% polyester
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0005-000249-0008088",White Faux Fur Hooded Puffer Coat,77.0,77.0,77.0,77.0
425,0383-000075-0000022-0190,"[""accessories"",""beauty"",""hair-care""]","Tame that mane with this cute and portable paddle brush. Lightweight and made with white plastic, featuring Aztec prints on the back.
			Ball-tipped bristles
			Flexible cushion back 
			Approx. 8.5 in. long x 3 in. wide
			Imported
			STYLE: 0383-000075-0000022",Aztec Paddle Brush,43.0,43.0,43.0,43.0
426,0224-001409-0000005-0190,"[""girls"",""sleepwear"",""onesies""]","So soft and cozy you'll probably spend the winter telecommuting from bed. This onesie comes in head-to-toe plush fleece and features and extra snuggly hood with Panda features and a drawstring.
			tarea by rue21
			2 front pockets
			Zip front
			Approx. 29 in. inseam
			100% polyester
			Machine washable
			Model wears size Small
			Imported
			STYLE: 0224-001409-0000005",Panda Hooded Plush Onesie,33.0,33.0,33.0,33.0
427,0217-001560-0002242-0001,"[""girls"",""leggings"",""ncaa-leggings""]","Nothing can hold you back from showing off your team pride. Cheer until you lose your voice in this comfy knit legging, designed with the team name in foil print on the back of a fold-over waistband.
			Officially licensed collegiate product
			Fold-over waistband
			Approx. 9 in. leg opening
			Approx. 26 in. inseam
			95% cotton, 5% spandex
			Machine wash
			Model wears size Medium
			Imported
			STYLE: 0217-001560-0002242",University of Arizona Fold-Over Legging,6.0,6.0,6.0,6.0
428,0005-001115-0002882-0001,"[""girls"",""jackets-and-coats"",""parkas-and-puffer-jackets""]","The winter chills are no match for this long puffer anorak. Shown in black, it boasts a cozy fleece lining, snap and zip pockets and a faux fur trimmed hood with snap button closures.
			Removable hood
			2 zip pockets, 2 flap pockets
			Shell/Lining/Filler: 100% polyester; Faux fur trim: 80% acrylic, 20% polyester
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0005-001115-0002882",Black Hooded Puffer Anorak,184.0,184.0,184.0,184.0
429,0030-001110-0008889-0145,"[""girls"",""blouses-and-shirts"",""blouses""]","Turn your daily look up a few notches with this pretty popover blouse. The airy chiffon features chevron prints with eye-catching neon orange trim at the V-cut neckline and front pocket. 
			Rolled tab sleeves
			100% polyester
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0030-001110-0008889",Neon Orange Chevron Popover Top,241.0,241.0,241.0,241.0
430,0224-001409-0000003-0037,"[""girls"",""sleepwear"",""onesies""]","So soft and cozy you'll probably spend the winter telecommuting from bed. This onesie comes in head-to-toe plush fleece and features and extra snuggly faux Sherpa-lined hood with animal ears and a pom-pom drawstring.
			tarea by rue21
			2 front pockets
			Zip front
			Approx. 29 in. inseam
			100% polyester
			Machine washable
			Model wears size Small
			Imported
			STYLE: 0224-001409-0000003",Mint Animal Ears Hooded Plush Onesie,7.0,7.0,7.0,7.0
431,0020-001405-0001015-0060,"[""girls"",""sweaters""]","The big guy in the red suit ain't got timer for haters. Celebrate the festive holiday season with this fun ugly sweater, featuring Santa with cool shades knit on the front, and candy cane striped sleeves.
			100% acrylic
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0020-001405-0001015",Santa Throwin' Shade Ugly Holiday Sweater,168.0,168.0,168.0,168.0
432,7993-001560-0002460-0060,"[""plus"",""plus-joggers""]","Cheer on the Cornhuskers through the entire season in this comfortable and cute jogger! Made of French terry jersey, it features your school's colors along with a foil screen print logo on the left hip and team name down the back leg.
			rue+ Collection
			Drawstring waist
			Approx. 12 in. leg opening; approx. 28 in. inseam
			60% cotton, 40% polyester
			Machine wash
			Model wears size Medium
			Imported
			Officially licensed collegiate product
			STYLE: 7993-001560-0002460",Plus Nebraska Cornhuskers Terry Jogger,0.0,0.0,0.0,0.0
433,7231-001684-0004550-0067,"[""plus"",""plus-dresses"",""plus-midi-dresses"",""plus-mini-dresses""]","Catch up with friends and family at your next holiday party in this beautiful dress. Shown in burgundy, it's crafted with a bouncy tulle skirt with a shimmering and a glitter dusted lace bodice.
			rue+ Collection
			Adjustable straps
			Self: 58% nylon, 40% polyester, 2% spandex; Contrast: 100% nylon; Linin: 100% polyester
			Hand wash 
			Model wears size 1X
			Imported
			STYLE: 7231-001684-0004550",Plus Shimmering Lace Tulle Dress,150.0,150.0,150.0,150.0
434,7120-001405-0003717-0067,"[""plus"",""plus-sweaters""]","Relax and stay warm in this cute sweater, crafted with a thick knit. Shown in burgundy, it features rugby stripes and a high low hemline with side split seams.
			rue+ Collection
			100% acrylic
			Machine wash 
			Model wears size 1X
			Imported
			STYLE: 7120-001405-0003717",Plus Burgundy Striped Skimmer Sweater,92.0,92.0,92.0,92.0
435,0157-000203-0000003-0090,"[""accessories"",""scarves""]","Let this warm blanket scarf become the statement piece of your winter wardrobe. Shown in red tartan plaid, it's crafted with midweight knit and fringed edges.
			Approx. 58 in. x 58 in.
			100% acrylic
			Hand wash 
			One size fits most
			Imported
			STYLE: 0157-000203-0000003",Nordic Tartan Plaid Blanket Scarf,177.0,177.0,177.0,177.0
436,0180-001464-0000011-0102,"[""accessories"",""jewelry-and-watches"",""earrings"",""hoops""]","You'll be holiday party ready with these shimmering stud earrings. This beautiful trio features glittering rhinestones, textured metallic gold and jagged druzy stones.
			Set of 3
			Ranges from 0.25 - 0.875 
			Man-made materials
			Imported
			STYLE: 0180-001464-0000011",Black Druzy Stud Trio,78.0,78.0,78.0,78.0
437,0079-001110-0004956-0001,"[""girls"",""leggings"",""printed-leggings""]","A softness that can't be beat, this brushed legging provides style and comfort. Made with black knit, featuring ""NYC"" printed down the left leg and a wide, elastic waistband.
			Elastic waistband
			Approx. 7 in. leg opening
			Approx. 28 in. inseam
			92% polyester, 8% spandex
			Machine wash 
			Model wears size S/M
			Imported
			STYLE: 0079-001110-0004956",NYC Brushed Legging,240.0,240.0,240.0,240.0
438,0362-000203-0008948-0001,"[""shoes"",""girls-shoes"",""boots"",""riding-boots""]","Zip up and dash for the door with this edgy knee-high boot. Crafted with black faux leather, it features a metallic zip traveling around the collar and down to the buckled ankle. Complete with a webbed elastic panel at the cuff.
			Height: 16.5 in.; including 1.25 in. heel
			Side zip closure
			Lug soles
			Man-made materials
			Imported
			STYLE: 0362-000203-0008948",All Zipped Up Knee-High Boot,116.0,116.0,116.0,116.0
439,0082-001484-0003600-0190,"[""girls"",""activewear""]","From the bed to the couch, these pants love a lazy day off. Made of French terry knit, they sport double stripes down the legs and a drawstring waistband. No shoes required but slippers are recommended.
			Drawstring waist
			Approx. 16 in. leg opening
			Approx. 31 in. inseam
			60% cotton, 40% polyester
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0082-001484-0003600",Black Striped Lounge Pant,237.0,237.0,237.0,237.0
440,0276-001619-0000101-0001,"[""guys"",""graphic-tees""]","This jersey knit tee features a screen printed image of Benjamin Franklin within a playing card graphic on the front. Complete with a ribbed crewneck.
			100% cotton
			Model wears size Medium
			Machine wash 
			Imported
			STYLE: 0276-001619-0000101",Benjamin Card Tee,0.0,0.0,0.0,0.0
441,0005-001115-0002882-0009,"[""girls"",""jackets-and-coats"",""parkas-and-puffer-jackets""]","The winter chills are no match for this long puffer anorak. Shown in silver, it boasts a cozy fleece lining, snap and zip pockets and a faux fur trimmed hood with snap button closures.
			Removable hood
			2 zip pockets, 2 flap pockets
			Shell/Lining/Filler: 100% polyester; Faux fur trim: 80% acrylic, 20% polyester
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0005-001115-0002882",Silver Hooded Puffer Anorak,91.0,91.0,91.0,91.0
